course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,grade,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts,roles,incomplete_flag
HarvardX/CB22x/2013_Spring,MHxPC130386814,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-04-17,6,4,,1.0,0,,
HarvardX/CS50x/2012,MHxPC130386814,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-07,,,1,,1.0,0,,1
HarvardX/ER22x/2013_Spring,MHxPC130386814,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-04-17,2,1,,,0,,
HarvardX/PH278x/2013_Spring,MHxPC130386814,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,2013-05-28,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130251858,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-17,2013-06-10,19,7,,2.0,0,,
HarvardX/CB22x/2013_Spring,MHxPC130377674,1,0,0,0,Russian Federation,NA,NA,NA,,2012-12-28,2013-11-17,,,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130377674,1,0,0,0,Russian Federation,NA,NA,NA,,2012-12-28,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130387532,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130291771,1,0,0,0,Russian Federation,NA,NA,NA,0.0,2012-07-25,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130119716,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-01,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130090257,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-11-30,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130285418,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-21,,,,,2.0,0,,1
HarvardX/CS50x/2012,MHxPC130225998,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-11-30,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130402195,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-09-14,,,,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130207104,1,1,0,0,Russian Federation,NA,NA,NA,0,2013-08-08,2013-08-08,6,1,,1.0,0,,
